Date,OrderID,Platform,SKU,ASIN,Quantity,Rate,Amount,State,City,Pincode,Category,Source
2025-05-06 00:00:00,,Amazon Stores,ACTL2.0,,1,2816.95,2816.95,,HYDERABAD,500019.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,ACLRM01,,1,1649.15,1649.15,,UNA,174303.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,LRM02,,1,1931.36,1931.36,,GANDHINAGAR,382026.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,LPB01PI,,1,1694.07,1694.07,,EAST DELHI,110092.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,CMSM06A,,1,1186.61,1186.61,,KAJORA,713338.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,JWS-0801,,1,4427.12,4427.12,,ERNAKULAM,682020.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,LSG02,,1,1388.98,1388.98,,BELAGAVI,591108.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,CSKA01,,1,441.53,441.53,,DELHI,110092.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,CKS1,,1,562.71,562.71,,BENGALURU,560068.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,HS206C,,1,5644.92,5644.92,,BENGALURU,560037.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,LSG01,,1,66.95,66.95,,BHIWANDI,421302.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Amazon Stores,HY628,,1,4427.12,4427.12,,HYDERABAD,500014.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Flipkart Store,CMSM01C,,1,1204.46,1204.46,,,769043.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Flipkart Store,LSG011,,1,2964.41,2964.41,,,502300.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Flipkart Store,CMSM01,,1,773.21,773.21,,,721137.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,,585223.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Flipkart Store,HD06,,1,1927.12,1927.12,,,201304.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,,797111.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Flipkart Store,LRM021,,1,2033.05,2033.05,,,802212.0,,Recent_sales_data_jan_june_2025
2025-05-06 00:00:00,,Flipkart Store,CMSM01D,,1,891.96,891.96,,,110042.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,CMSM01,,1,802.68,802.68,,,736158.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,LMX04,,1,0.0,0.0,,bhattu,125053.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,HD10,,1,2456.78,2456.78,,SIRSA,125056.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,HY628,,1,4427.12,4427.12,,BENGALURU,560079.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,ACFT13,,1,2374.11,2374.11,,PUNE,411060.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,LPB01PI,,1,1694.07,1694.07,,NOIDA,201313.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,JSD-02,,1,4266.1,4266.1,,NEYVELI,607803.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CPS1,,1,0.0,0.0,,SILIGURI,734001.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CSAK02,,1,554.24,554.24,,CHAMPHAI,796321.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,CMSM01B,,1,1126.79,1126.79,,,122018.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CSKA01,,1,441.53,441.53,,NEW DELHI,110065.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,SM-618,,1,6249.11,6249.11,,,700009.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,SM-617,,1,6249.11,6249.11,,CHENNAI,600054.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,LPB01WH,,1,1447.46,1447.46,,,211019.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,LTF-02,,1,2816.95,2816.95,,MUMBAI,400005.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CMSM06A2,,1,1525.89,1525.89,,Chennai,600010.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,LSG01,,1,2825.42,2825.42,,RUDRAPRAYAG,246171.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,SM-519,,1,4240.18,4240.18,,THIRUVALLA,689111.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CKS1,,1,562.71,562.71,,Dachepalli,522414.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,LSG02,,1,1388.98,1388.98,,KALYAN,421201.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CMSM06A,,1,0.0,0.0,,MUMBAI,400002.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,,560067.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,CMSM01D,,1,891.96,891.96,,,302020.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,SC605E,,1,6447.46,6447.46,,ERODE,638505.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,,560058.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,HS206C,,1,5644.92,5644.92,,AHMEDABAD,380007.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CMSM06A1,,1,1441.07,1441.07,,Thenkarai Theni District,625601.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CMSM061,,1,1441.07,1441.07,,LUDHIANA,141010.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,ACLRM01,,1,1649.15,1649.15,,Rasipuram,637408.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,LRM03,,1,2541.53,2541.53,,Digboi,786171.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,LSG011,,1,2879.66,2879.66,,,226017.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,LAF02,,1,4659.32,4659.32,,,394115.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,LRM02,,1,1931.36,1931.36,,THANE,401105.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,LRM021,,1,2033.05,2033.05,,,416520.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CMSM062,,1,1356.25,1356.25,,DHAR,454001.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,CMSM01C,,1,1204.46,1204.46,,,605751.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,ACTL2.0,,1,2816.95,2816.95,,CHENNAI,600100.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,HY128,,1,1821.19,1821.19,,BENGALURU,560072.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Flipkart Store,D8507,,1,2202.54,2202.54,,,560016.0,,Recent_sales_data_jan_june_2025
2025-05-07 00:00:00,,Amazon Stores,CMSM06,,1,1016.96,1016.96,,UDGIR,413517.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,,560043.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,CMSM01D,,1,891.96,891.96,,,741248.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,HY628,,1,4427.12,4427.12,,COIMBATORE,641035.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,LTF-02,,1,2703.39,2703.39,,,742149.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,LRM02,,1,1931.36,1931.36,,Vasai Virar,401209.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,JSD-02,,1,4266.1,4266.1,,LUCKNOW,227105.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,JWS-0801,,1,4427.12,4427.12,,Thodupuzha,685584.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,CMSM06A1,,1,1441.07,1441.07,,HYDERABAD,509325.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,CMSM01,,1,802.68,802.68,,,756032.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,LSG01,,1,2825.42,2825.42,,KHOPOLI,410203.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,CSKA01,,1,441.53,441.53,,KHARAGPUR,721301.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,CKS3,,1,592.37,592.37,,SHEVGAON,414502.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,,713212.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,CPS1,,1,1270.34,1270.34,,RATLAM,457001.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,LTF-01,,1,2816.95,2816.95,,SECUNDERABAD,500047.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,LGM747,,1,4429.66,4429.66,,AHMEDABAD,380060.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,SM-519,,1,4240.18,4240.18,,TALIKOTA,586214.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,LPB01GR,,1,1694.07,1694.07,,LAKHIMPUR,262701.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,,711401.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,CMSM01C,,1,1204.46,1204.46,,,506001.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,CMSM062,,1,1356.25,1356.25,,PANIPAT,132103.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,LMX04,,1,4027.97,4027.97,,CALAPOR,403005.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,LSG02,,1,1367.8,1367.8,,,410206.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,CMSM06A,,1,1186.61,1186.61,,HOWRAH,711102.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,LSG03,,1,1863.56,1863.56,,HYDERABAD,500089.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,LAF03,,1,4039.83,4039.83,,,457887.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,SM-617,,1,6249.11,6249.11,,BENGALURU,560008.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,CSAK02,,1,554.24,554.24,,SRINAGAR,190002.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,HY128W,,1,2117.8,2117.8,,,574236.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,LRM03,,1,2541.53,2541.53,,Guntur,522018.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,CMSM06,,1,1016.96,1016.96,,Ernakulam,682028.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,LSG011,,1,2964.41,2964.41,,,711204.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,ACLRM01,,1,1649.15,1649.15,,NAGPUR,440018.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Amazon Stores,ACIB6DS,,1,3391.96,3391.96,,Bengaluru,560061.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,D8507,,1,2237.29,2237.29,,,400088.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,LPB01WH,,1,1693.22,1693.22,,,622003.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,SM-618,,1,6249.11,6249.11,,,786001.0,,Recent_sales_data_jan_june_2025
2025-05-08 00:00:00,,Flipkart Store,HY128,,1,2096.61,2096.61,,,500057.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,LRM03,,1,2541.53,2541.53,,HYDERABAD,500070.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,LSG02,,1,1439.83,1439.83,,Ernakulam,682312.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,HY628,,1,4427.12,4427.12,,Nizamabad,503001.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,LSG03,,1,1863.56,1863.56,,JETPUR NAVAGADH,360370.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,CMSM01,,1,762.5,762.5,,,743503.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,LTF-02,,1,2703.39,2703.39,,,560032.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,HY128,,1,1821.19,1821.19,,MYSURU,571130.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,CMSM06A2,,1,1525.89,1525.89,,Pallikere,671316.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,D8507,,1,2172.88,2172.88,,RANCHI,834001.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,LMX04,,1,4236.44,4236.44,,BENGALURU,560095.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,LPB01GR,,1,1694.07,1694.07,,Bengaluru,560099.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,CMSM01B,,1,1186.61,1186.61,,,501501.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,,782480.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,CPS1,,1,1270.34,1270.34,,KRISHNAGAR I,741317.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,ACLRM01,,1,1649.15,1649.15,,NEW DELHI,110019.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,CMSM06A1,,1,1441.07,1441.07,,BENGALURU,560022.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,SM-519,,1,4463.39,4463.39,,JODHPUR,342001.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,CMSM01D,,1,891.96,891.96,,,500006.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,LGM747,,1,4660.17,4660.17,,VIZIANAGARAM,535005.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,JSD-02,,1,0.0,0.0,,GREATER NOIDA,201310.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,LSG011,,1,2964.41,2964.41,,,781036.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,LRM02,,1,2033.05,2033.05,,KOLKATA,700107.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,LPC01,,1,5931.36,5931.36,,Pune,411041.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,ACIB6DS,,1,3391.96,3391.96,,GUNTUR,522004.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,SM-618,,1,6249.11,6249.11,,,464221.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,CMSM01C,,1,1204.46,1204.46,,,500013.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,CMSM062,,1,1356.25,1356.25,,MORENA,476001.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,LPB01PI,,1,1693.22,1693.22,,,560049.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,,456665.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,CMSM06,,1,0.0,0.0,,SALEM,636015.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,CSAK03,,1,804.24,804.24,,JALPAIGURI,735102.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,HD06,,1,1948.31,1948.31,,,262308.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,LSG01,,1,2825.42,2825.42,,PUNE,411060.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,CMSM06A,,1,1186.61,1186.61,,ALIGARH,202002.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,HD10,,1,2456.78,2456.78,,,759100.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Flipkart Store,HY128W,,1,2117.8,2117.8,,,609309.0,,Recent_sales_data_jan_june_2025
2025-05-09 00:00:00,,Amazon Stores,CSKA01,,1,465.25,465.25,,DURGAPUR,713212.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,LRM03,,1,2541.53,2541.53,,PUNE,411057.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,LTF-02,,1,2682.2,2682.2,,,847402.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,LSG01,,1,2965.25,2965.25,,Haleebeddi,573121.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,ACTL2.0,,1,2965.25,2965.25,,RAIPUR,492001.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,CKS1,,1,592.37,592.37,,GURUGRAM,122003.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,CSAK02,,2,583.9,1167.8,,SRINAGAR,190017.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,,201301.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,ACLRM01,,1,1694.07,1694.07,,GHAZIABAD,201009.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,CMSM06A1,,1,1516.96,1516.96,,GURUGRAM,122001.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,,752066.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,HY128W,,1,1863.56,1863.56,,kolkata,700064.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,LTF-01,,1,2703.39,2703.39,,,847422.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,CMSM06,,1,1070.54,1070.54,,MUMBAI,400063.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,HY628,,1,4490.68,4490.68,,INDORE,452013.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,CMSM01D,,1,891.96,891.96,,,228118.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,LMX04,,1,4236.44,4236.44,,CUTTACK,754132.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,CMSM06A,,1,1249.11,1249.11,,Tirurangadi,676309.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,CMSM061,,1,1516.96,1516.96,,Usgaon,403401.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,CMSM062,,1,1356.25,1356.25,,THIRUVARUR,610002.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,CMSM01B,,1,1193.75,1193.75,,,635109.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,CMSM06A2,,1,1606.25,1606.25,,BENGALURU,560082.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,LRM02,,1,2033.05,2033.05,,SATARA,415002.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,JWS-0801,,1,4427.12,4427.12,,HYDERABAD,500092.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,CMSM01C,,1,1211.61,1211.61,,,629161.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,SM-519,,1,4462.5,4462.5,,,205001.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,HY128,,1,0.0,0.0,,MUMBAI,400081.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,CSKA01,,1,465.25,465.25,,SAGAR,577417.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,LSG03,,1,1863.56,1863.56,,NEW DELHI,110040.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,LSG011,,1,2964.41,2964.41,,,791111.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,JSD-02,,1,4490.68,4490.68,,THANE,401107.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,CMSM01,,1,802.68,802.68,,,122001.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,LRM021,,1,2033.05,2033.05,,,341319.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Amazon Stores,LPB01GR,,1,1694.07,1694.07,,NEW DELHI,110074.0,,Recent_sales_data_jan_june_2025
2025-05-10 00:00:00,,Flipkart Store,HD06,,1,1948.31,1948.31,,,695316.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,SM-618,,1,6249.11,6249.11,,,506101.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,CMSM01,,1,802.68,802.68,,,781310.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,LMX04,,1,4236.44,4236.44,,AMRAVATI,444606.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,JWS-0801,,1,4910.17,4910.17,,BHUBANESWAR,751003.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,ACTL2.0,,1,2965.25,2965.25,,TEZU,792001.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,CPS1,,1,1270.34,1270.34,,PUNE,411021.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,CKS1,,1,592.37,592.37,,KADUNGALLOOR,683511.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,LSG03,,1,1863.56,1863.56,,MUMBAI,400070.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,SM-519,,1,4463.39,4463.39,,Salt lake city,700091.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,LSG011,,1,2964.41,2964.41,,,177203.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,LRM03,,1,2541.53,2541.53,,BENGALURU,560066.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,CMSM01C,,1,1204.46,1204.46,,,462022.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,LRM021,,1,2033.05,2033.05,,,425001.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,CMSM01D,,1,981.25,981.25,,,141120.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,ACIB6DS,,1,3570.54,3570.54,,NEW DELHI,110030.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,HY128W,,1,1863.56,1863.56,,Hyderabad,500048.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,LTF-01,,1,2816.95,2816.95,,KOLKATA,700102.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,HY128,,1,1863.56,1863.56,,MARKAPUR,523316.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,JSD-02,,1,4490.68,4490.68,,NOHAR,335523.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,HY628,,1,4490.68,4490.68,,CHENNAI,600040.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,LSG02,,1,1439.83,1439.83,,,110044.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,LPB01BL,,1,1693.22,1693.22,,,560037.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,LPB01WH,,1,1693.22,1693.22,,,560068.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Flipkart Store,CMSM01A,,1,1043.75,1043.75,,,614716.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,ACLRM01,,1,1694.07,1694.07,,Mangalore,575006.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,CSAK02,,1,583.9,583.9,,NASRULLAGANJ,466331.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,CMSM06A1,,1,1441.07,1441.07,,KANNIVADI DINDIGUL DISTRICT,624705.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,LTF-02,,1,2816.95,2816.95,,DHANBAD,826001.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,CMSM061,,1,1516.96,1516.96,,VADODARA,391320.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,CMSM06A,,1,1249.11,1249.11,,DEBRA,721160.0,,Recent_sales_data_jan_june_2025
2025-05-11 00:00:00,,Amazon Stores,LRM02,,1,2033.05,2033.05,,KOLKATA,700084.0,,Recent_sales_data_jan_june_2025
